amount,norm_amount,game_id,user_id
1.6,0.0010289389067524117,620,315
7.1,0.04551282051282051,326,315
57.0,0.08309037900874636,112,315
0.5,0.0017543859649122807,1,315
6.2,0.009451219512195122,25,315
6.9,0.006301369863013699,660,315
1.8,0.0007246376811594203,260,315
4.2,0.004506437768240343,716,315
23.0,0.11057692307692307,804,315
0.2,0.0012345679012345679,332,315
0.2,0.009090909090909092,702,315
20.0,0.1652892561983471,366,315
0.3,0.16666666666666666,796,315
392.0,0.6511627906976745,333,315
1.6,0.045714285714285714,719,315
3.4,0.044444444444444446,428,315
0.1,5.6980056980056985e-05,7,315
2.3,0.06216216216216216,838,315
2.1,0.0017587939698492463,8,315
0.1,0.002702702702702703,521,315
0.2,0.008695652173913044,844,316
11.6,0.027817745803357313,70,316
8.3,0.04911242603550296,174,316
23.0,0.055944055944055944,994,316
1.4,0.0008373205741626793,134,316
3.0,0.02564102564102564,114,316
3.1,0.0794871794871795,781,316
1.9,0.001267511674449633,161,316
1.9,0.020212765957446806,356,316
1.8,0.0782608695652174,609,316
11.4,0.16285714285714287,908,316
22.0,0.3728813559322034,740,316
0.5,0.002136752136752137,19,316
2.6,0.011981566820276499,522,316
1.4,0.04,645,316
1.7,0.029310344827586206,915,316
4.1,0.0976190476190476,591,316
22.0,0.44,460,316
0.2,0.009090909090909092,998,316
31.0,0.04252400548696845,518,316
0.6,0.0011450381679389313,36,316
1.2,0.008888888888888889,668,316
2.6,0.07428571428571429,923,316
3.6,0.0020385050962627408,10,316
1.4,0.0022617124394184165,24,316
2.2,0.16541353383458646,629,316
0.3,0.03571428571428571,580,316
3.8,0.0037773359840954273,280,316
4.2,0.00875,325,316
2.7,0.08181818181818182,30,316
2.4,0.039344262295081964,718,316
2.0,0.007017543859649123,1,316
9.7,0.12125,408,316
3.1,0.03235294117647059,957,316
2.2,0.027500000000000004,212,316
10.3,0.012607099143206854,85,316
1.5,0.06818181818181818,383,316
1.5,0.05555555555555555,648,316
3.9,0.12580645161290321,1000,316
12.9,0.008295819935691319,620,316
2.0,0.005649717514124294,770,316
2.0,0.011976047904191617,701,316
15.0,0.006038647342995169,260,316
43.0,0.05224787363304982,303,316
0.8,0.00816326530612245,349,316
25.0,0.08680555555555555,795,316
0.2,0.0018181818181818182,467,316
0.9,0.026470588235294117,78,316
1.0,0.078125,375,316
3.6,0.02236024844720497,867,316
1.9,0.04871794871794872,102,316
25.0,0.040257648953301126,66,316
1.7,0.01717171717171717,367,316
0.1,0.016666666666666666,544,316
33.0,0.1783783783783784,107,316
1.1,0.004119850187265918,328,316
0.5,0.009433962264150943,597,317
0.3,0.003157894736842105,681,317
2.6,0.004406779661016949,396,317
0.6,0.017142857142857144,923,317
1.3,0.02888888888888889,532,317
0.9,0.0016791044776119403,337,317
1.0,0.0035087719298245615,1,317
7.1,0.02305194805194805,511,317
0.7,0.05468749999999999,375,317
18.7,0.04895287958115183,766,317
0.6,0.2857142857142857,827,317
7.9,0.0572463768115942,264,317
0.9,0.20930232558139536,829,317
0.4,0.0016260162601626016,600,318
3.0,0.015544041450777202,72,318
2.4,0.004878048780487805,351,318
13.5,0.20149253731343283,211,318
86.0,0.3006993006993007,623,318
4.5,0.01097560975609756,4,318
133.0,0.12146118721461187,660,318
18.8,0.014968152866242038,911,318
33.0,0.05331179321486268,24,318
2.9,0.08055555555555555,724,318
51.0,0.09732824427480916,36,318
6.5,0.025590551181102362,355,318
34.0,0.23129251700680273,103,318
0.8,0.016,907,318
87.0,0.1326219512195122,421,319
2.3,0.010599078341013824,364,319
23.0,0.08070175438596491,1,319
4.4,0.007085346215780999,66,319
506.0,0.8148148148148148,66,320
1.2,0.06282722513089005,253,320
0.6,0.0008797653958944282,3,320
399.0,0.973170731707317,4,320
2.3,0.019008264462809916,366,320
18.4,1.0,823,320
1.4,0.0019178082191780822,808,320
15.8,0.3761904761904762,321,320
3.8,0.15833333333333333,811,320
122.0,0.4280701754385965,1,320
32.0,0.7441860465116279,158,320
3.8,0.04810126582278481,806,320
6.0,0.026200873362445413,148,321
141.0,0.20674486803519063,3,321
56.0,0.19649122807017544,1,321
3.2,0.01904761904761905,95,322
3.8,0.07307692307692307,101,322
11.7,0.0375,300,322
5.0,0.15625,757,322
22.0,0.04480651731160896,171,322
0.6,0.10169491525423728,936,322
19.6,0.5764705882352942,810,322
114.0,0.10410958904109589,660,322
1.1,1.0,826,322
2.4,0.003883495145631068,638,322
307.0,0.5099667774086378,333,322
0.3,0.04838709677419355,952,322
0.1,0.002564102564102564,933,322
14.9,0.745,979,322
92.0,0.19206680584551147,110,322
32.0,0.15384615384615385,804,322
0.6,0.012,460,322
0.5,0.03759398496240601,629,322
1.5,0.02142857142857143,133,322
6.8,0.17435897435897435,104,322
0.1,0.002631578947368421,100,322
0.7,0.2333333333333333,887,322
7.4,1.0,948,322
2.7,0.013989637305699482,72,322
3.0,0.010526315789473684,1,322
0.2,0.010869565217391306,527,322
0.3,0.0010416666666666667,80,322
23.0,1.0,844,322
4.2,0.033600000000000005,403,323
12.0,0.07142857142857142,451,323
16.2,0.6,412,323
70.0,0.24561403508771928,1,323
2.0,0.006309148264984227,446,323
21.0,0.5675675675675675,838,323
153.0,0.23323170731707318,25,323
13.4,0.08701298701298701,400,323
6.4,0.004269513008672448,352,323
11.4,0.22608695652173913,361,323
0.5,0.0024875621890547263,343,323
8.1,0.14727272727272728,893,323
5.0,0.011848341232227487,149,324
0.6,0.003614457831325301,119,324
0.3,0.0002053388090349076,160,324
0.9,0.001101591187270502,85,324
1.2,0.005825242718446602,2,324
4.2,0.08750000000000001,401,324
1.8,0.02142857142857143,449,324
10.7,0.01723027375201288,66,324
4.3,0.0027940220922677062,334,324
0.1,0.005235602094240838,253,324
8.7,0.008512720156555771,34,324
0.1,0.0015151515151515152,12,324
1.7,0.0136,403,324
9.9,0.04323144104803493,148,324
42.0,0.16535433070866143,355,324
0.3,0.004477611940298508,211,324
3.5,0.08139534883720931,158,324
0.3,0.0017857142857142857,95,324
22.0,0.04592901878914405,110,324
7.0,0.022727272727272728,55,324
2.0,0.0023837902264600714,22,324
0.3,0.001016949152542373,20,324
17.1,0.06477272727272727,108,324
19.7,0.03759541984732824,36,324
2.0,0.010810810810810811,21,324
8.1,0.0407035175879397,228,324
6.2,0.03827160493827161,67,324
1.3,0.005327868852459017,94,324
4.1,0.07592592592592592,402,324
1.8,0.0037500000000000003,325,324
16.7,0.22567567567567567,164,324
0.1,0.008064516129032258,157,324
5.7,0.3904109589041096,931,325
8.4,0.028474576271186443,20,325
77.0,0.2682926829268293,32,325
27.0,0.24545454545454545,51,325
24.0,1.0,865,325
0.9,0.024324324324324326,399,325
0.4,0.004819277108433735,469,325
61.0,1.0,852,325
0.2,0.002564102564102564,117,325
288.0,1.0,80,325
1.7,0.003648068669527897,9,325
30.0,0.0062047569803516025,679,325
23.0,0.08614232209737828,328,325
19.8,0.06366559485530547,93,325
0.3,0.023076923076923075,273,325
4.7,0.009552845528455286,351,325
4.5,0.36885245901639346,372,325
13.8,0.016448152562574495,22,325
3.2,0.005423728813559322,396,325
12.5,0.05458515283842795,148,325
29.0,0.08814589665653495,191,325
158.0,0.3298538622129436,110,325
52.0,0.6666666666666666,792,325
3.7,0.005640243902439025,25,325
0.7,0.006194690265486726,322,325
5.0,0.004317789291882556,370,325
14.4,0.08571428571428572,95,325
33.0,0.13524590163934427,94,325
1.5,0.006756756756756757,284,325
91.0,0.441747572815534,2,325
31.0,0.13247863247863248,19,325
10.2,0.5795454545454545,406,325
581.0,0.12075471698113208,955,326
144.0,0.057154276578737014,991,326
9.1,0.03973799126637555,148,326
169.0,0.43112244897959184,49,326
11.8,0.3575757575757576,685,326
44.0,0.11548556430446194,48,326
57.0,0.0946843853820598,333,326
104.0,0.1134133042529989,456,326
880.0,0.27690371302706107,209,326
42.0,0.3333333333333333,379,326
12.2,0.14523809523809522,420,326
11.3,0.026401869158878506,62,326
6.8,0.06666666666666667,594,326
99.0,0.1573926868044515,69,326
15.4,1.0,425,326
56.0,0.14814814814814814,448,326
1.1,0.040740740740740744,504,326
10.5,0.15671641791044777,849,326
40.0,0.2631578947368421,261,326
3.7,0.02032967032967033,27,326
0.9,0.026470588235294117,485,326
1.2,0.0027842227378190253,18,326
78.0,0.3291139240506329,106,326
7.1,0.02305194805194805,55,326
7.3,0.01784841075794621,279,326
19.3,0.1261437908496732,83,326
15.6,0.1625,503,326
3.5,0.030434782608695653,277,326
11.6,0.20714285714285713,533,326
1.5,0.012195121951219513,746,326
1.7,0.009659090909090909,26,326
27.0,0.6136363636363636,459,326
0.3,0.0004846526655896607,24,326
29.0,0.3815789473684211,156,326
1061.0,0.7078052034689793,352,326
21.0,0.65625,607,326
785.0,0.6778929188255614,370,326
23.0,0.0842911877394636,252,326
78.0,0.3333333333333333,19,326
0.4,0.0036363636363636364,467,326
8.6,0.4886363636363636,406,326
746.0,1.0,360,326
162.0,0.40399002493765584,1008,326
7.9,0.10675675675675676,164,326
23.0,0.16546762589928057,126,326
11.7,0.03513513513513513,115,326
2.7,0.005152671755725191,36,326
49.0,0.14685314685314685,994,326
4.9,0.3181818181818182,695,326
87.0,0.6304347826086957,56,326
2.7,0.07500000000000001,208,326
7.4,0.1574468085106383,427,326
5.7,0.03392857142857143,95,326
172.0,0.8473684210526315,1004,326
11.2,0.27317073170731704,455,326
64.0,0.07673860911270983,96,326
0.6,0.10344827586206896,254,326
1.0,0.0684931506849315,293,326
79.0,0.07523809523809524,89,326
30.0,0.30612244897959184,349,326
1.5,0.029411764705882353,241,326
75.0,0.22935779816513763,447,326
13.3,0.009216909216909217,99,326
44.0,0.4583333333333333,393,326
32.0,0.8157894736842105,145,326
6.5,0.03333333333333333,595,326
6.6,0.06804123711340206,58,326
13.9,0.4088235294117647,593,326
29.0,0.11646586345381527,152,326
418.0,1.0,16,326
12.7,0.05204918032786885,94,326
162.0,0.4666666666666667,926,326
32.0,0.016824395373291272,6,326
3.3,0.09705882352941175,92,326
8.3,0.31923076923076926,707,326
208.0,0.30014430014430016,23,326
4.9,0.07205882352941177,54,326
35.0,0.26515151515151514,131,326
1.7,0.0036324786324786326,44,326
3.6,0.0023391812865497076,334,326
0.4,0.016666666666666666,748,326
672.0,0.5915492957746479,45,326
167.0,0.2545731707317073,25,326
3.0,0.02830188679245283,291,326
0.3,0.005,851,326
14.6,0.012227805695142379,8,326
17.9,0.25999999999999995,354,326
19.8,0.011949305974652987,221,326
55.0,1.0,640,326
8.1,0.030916030534351144,404,326
43.0,0.026092233009708737,210,326
0.5,0.0006858710562414266,518,326
1.1,0.04230769230769231,414,326
1.6,0.025806451612903226,626,326
17.6,0.14426229508196722,123,326
7.1,0.06283185840707964,486,326
14.9,0.4633333333333333,651,326
28.0,0.0671462829736211,70,326
19.4,0.07158671586715866,35,326
34.0,0.20987654320987653,67,326
19.2,0.3310344827586207,502,326
10.8,0.03661016949152543,20,326
15.5,0.018971848225214197,85,326
56.0,0.27184466019417475,2,326
99.0,0.06366559485530547,620,326
0.5,0.00641025641025641,216,326
6.1,0.18484848484848485,30,326
31.0,0.3974358974358974,52,326
42.0,0.22702702702702704,21,326
3.4,0.07555555555555556,532,326
0.2,0.011695906432748537,889,326
5.2,0.005168986083499006,280,326
67.0,0.16341463414634147,4,326
6.6,0.4024390243902439,895,326
8.0,0.03088803088803089,5,326
322.0,0.0954356846473029,990,326
2.4,0.00909090909090909,108,326
64.0,1.0,77,326
261.0,0.223267750213858,245,326
11.4,0.0561576354679803,603,326
68.0,0.6238532110091743,381,326
50.0,0.07374631268436578,194,326
49.0,0.5051546391752577,147,326
202.0,0.7266187050359713,144,326
12.4,0.21754385964912282,873,326
11.7,0.006666666666666666,7,326
30.0,0.2727272727272727,51,326
1.9,0.016814159292035398,641,326
32.0,0.06517311608961303,171,326
33.0,0.12177121771217712,677,326
8.7,0.03283018867924528,894,326
15.3,0.014970645792563601,34,326
187.0,0.15622389306599832,193,326
4.3,0.03233082706766917,809,326
71.0,0.0285829307568438,260,326
24.0,0.16551724137931034,531,326
3.1,0.0037667071688942894,303,326
15.2,0.14074074074074072,409,326
2.3,0.08518518518518518,869,326
116.0,0.7116564417177914,143,326
45.0,0.1100244498777506,353,326
29.0,0.4027777777777778,608,326
338.0,1.0,458,326
205.0,0.2887323943661972,47,326
61.0,0.05968688845401174,34,327
12.6,0.010778443113772455,245,327
19.1,0.01158980582524272,210,327
6.7,0.032524271844660196,2,327
17.4,0.220253164556962,91,327
6.7,0.19705882352941176,593,327
2.1,0.0053435114503816794,484,327
62.0,0.019509125235997484,209,327
9.8,0.048275862068965524,603,327
20.0,0.01675041876046901,8,327
17.0,0.03244274809160305,36,327
6.0,0.023166023166023165,5,327
16.8,0.008832807570977918,6,327
1.6,0.0024390243902439024,25,327
66.0,0.05513784461152882,193,327
9.4,0.25405405405405407,151,327
53.0,0.11041666666666666,325,327
12.4,0.026495726495726495,44,327
5.9,0.02489451476793249,106,327
19.2,0.3137931034482758,155,327
1.6,0.12903225806451613,157,327
41.0,0.2971014492753623,56,327
37.0,0.024683122081387593,352,327
5.8,0.034939759036144574,136,327
9.6,0.060759493670886074,50,327
1.3,0.07303370786516854,642,327
0.6,0.00041580041580041577,99,327
0.1,0.00045045045045045046,284,327
2.8,0.02222222222222222,528,327
15.7,0.1319327731092437,500,327
52.0,0.10855949895615867,110,327
25.0,0.13513513513513514,107,327
17.3,0.46756756756756757,977,327
23.0,0.12637362637362637,169,327
1.7,0.0023319615912208505,518,327
2.5,0.125,132,327
0.4,0.0011661807580174927,223,327
14.0,0.017094017094017096,435,327
12.4,0.007065527065527066,7,327
31.0,0.017663817663817662,7,328
0.1,0.03225806451612903,794,328
105.0,0.22532188841201717,9,328
324.0,0.18346545866364666,10,328
0.3,0.0014563106796116505,2,328
118.0,0.09882747068676717,8,328
15.3,0.22835820895522388,849,328
93.0,0.3590733590733591,5,328
539.0,0.9213675213675213,803,328
14.0,0.010248901903367497,201,328
238.0,0.12513144058885384,6,328
11.2,0.04132841328413284,35,329
29.0,0.5272727272727272,893,329
3.4,0.21383647798742136,139,329
4.2,0.021649484536082474,462,329
3.2,0.0062256809338521405,338,329
0.6,0.012244897959183673,444,329
6.3,0.13999999999999999,179,329
83.0,0.07100085543199315,245,329
15.3,0.3763157894736842,145,329
9.4,0.8245614035087719,466,329
13.7,0.09785714285714285,176,329
1.0,0.010869565217391304,350,329
13.6,0.37777777777777777,218,329
6.4,0.14883720930232558,158,329
13.5,0.1323529411764706,594,329
4.6,0.0807017543859649,267,329
46.0,0.41818181818181815,51,329
1.1,0.07236842105263158,29,329
3.6,0.026086956521739132,339,329
0.3,0.03333333333333333,586,329
9.0,0.05732484076433121,255,329
21.0,0.13815789473684212,261,329
31.0,0.28440366972477066,381,329
33.0,1.0,685,329
143.0,0.34292565947242204,70,329
4.2,0.16153846153846155,627,329
4.7,0.13214285714285715,866,329
629.0,1.0,69,329
2.8,0.40579710144927533,374,329
22.0,0.5365853658536586,455,329
0.6,0.0035502958579881655,174,329
38.0,0.07739307535641547,171,329
7.5,0.09868421052631579,457,329
26.0,0.18705035971223022,126,329
2.1,0.01590909090909091,40,329
7.4,0.13962264150943396,13,329
4.4,0.02820512820512821,189,329
16.1,0.15046728971962617,196,329
16.7,0.45135135135135135,151,329
41.0,0.03330625507717303,439,329
23.0,0.45098039215686275,296,329
23.0,0.12777777777777777,105,329
5.2,0.006364749082007344,85,329
2.6,0.04482758620689655,146,329
25.0,0.20491803278688525,318,329
48.0,0.43243243243243246,175,329
46.0,0.06637806637806638,23,329
1.5,0.057692307692307696,730,329
15.8,0.10748299319727891,103,329
9.8,0.0809917355371901,366,329
46.0,0.2822085889570552,143,329
58.0,0.20863309352517986,144,329
1.0,0.005405405405405406,107,329
5.0,0.052083333333333336,393,329
28.0,0.13592233009708737,2,329
23.0,0.3150684931506849,86,329
13.4,0.1810810810810811,164,329
6.2,0.1631578947368421,705,329
1.5,0.01764705882352941,141,329
30.0,0.5263157894736842,749,329
10.7,0.31470588235294117,485,329
0.4,0.03076923076923077,273,329
10.9,0.08934426229508197,431,329
13.3,0.014927048260381595,617,329
10.4,0.20392156862745098,190,329
0.3,0.04615384615384615,760,329
42.0,0.23076923076923078,27,329
2.5,0.009057971014492754,128,329
12.5,0.1865671641791045,211,329
28.0,0.09090909090909091,55,329
17.9,0.05457317073170731,170,329
5.4,0.0509433962264151,291,329
11.0,0.03728813559322034,20,329
15.4,0.24838709677419354,288,329
5.2,0.21666666666666667,319,329
16.2,0.07074235807860262,148,329
11.2,0.0074716477651767844,352,329
1.3,0.0030373831775700934,62,329
11.7,0.03305084745762712,770,329
10.7,0.0429718875502008,152,329
15.5,0.03596287703016241,18,329
11.7,0.34411764705882353,127,329
26.0,0.09059233449477352,32,329
13.0,0.04797047970479705,677,329
14.3,0.0562992125984252,355,329
54.0,0.5510204081632653,349,329
18.3,0.09891891891891892,21,329
52.0,0.33766233766233766,450,329
17.5,0.825,731,329
0.5,0.014285714285714285,14,329
0.3,0.0004398826979472141,3,329
3.9,0.16956521739130434,609,329
13.5,0.3068181818181818,459,329
137.0,0.15088105726872247,162,330
8.2,0.08541666666666665,393,330
60.0,0.5357142857142857,64,330
33.0,0.4583333333333333,581,330
2.5,0.0030599755201958386,85,330
83.0,0.538961038961039,450,330
41.0,0.5857142857142857,908,330
195.0,0.4676258992805755,70,330
127.0,0.616504854368932,2,330
8.4,0.19534883720930232,158,330
165.0,0.5305466237942122,93,330
54.0,0.3333333333333333,67,330
16.6,0.0538961038961039,55,330
0.3,0.0017751479289940828,174,330
74.0,0.6788990825688074,381,330
48.0,0.20512820512820512,19,330
29.0,0.12663755458515283,148,330
8.2,0.264516129032258,862,330
14.2,0.07675675675675675,21,330
114.0,0.21755725190839695,36,330
8.0,0.09523809523809523,449,330
5.4,0.1285714285714286,321,330
17.9,0.2887096774193548,750,330
9.5,0.03598484848484849,108,331
5.2,0.03132530120481928,136,331
14.7,0.020164609053497942,518,331
28.0,0.15555555555555556,429,331
37.0,0.030056864337936636,439,331
3.1,0.03406593406593407,452,331
2.5,0.07142857142857142,14,331
11.0,0.2972972972972973,151,331
1.8,0.023076923076923078,871,331
27.0,0.07627118644067797,770,331
0.9,0.02903225806451613,584,331
19.7,0.07269372693726937,35,331
16.9,0.4694444444444444,833,331
9.5,0.028106508875739646,11,331
0.2,0.004166666666666667,636,331
3.5,0.025925925925925925,668,331
9.2,0.005552202776101388,221,331
0.2,0.11111111111111112,796,331
19.9,0.1672268907563025,432,331
0.9,0.04090909090909091,644,331
2.6,0.006190476190476191,281,331
73.0,0.14202334630350194,338,331
3.1,0.007579462102689487,353,331
6.1,0.1326086956521739,517,331
1.0,0.03225806451612903,732,331
3.1,0.020945945945945947,632,331
10.3,0.33225806451612905,307,331
0.4,0.0020100502512562816,228,331
1.5,0.03409090909090909,561,331
1.2,0.06,17,331
1.8,0.08181818181818182,673,331
0.2,0.00011961722488038278,134,331
0.4,0.016666666666666666,748,331
44.0,0.3188405797101449,56,331
30.0,0.38461538461538464,52,331
0.5,0.028901734104046242,717,331
2.9,0.01407766990291262,2,331
18.5,0.14015151515151514,131,331
21.0,0.0673076923076923,300,331
33.0,0.8918918918918919,824,331
1.4,0.0016786570743405275,96,331
18.2,0.11621621621621621,771,331
33.0,0.054817275747508304,333,331
1.1,0.02291666666666667,246,331
0.5,0.026178010471204185,407,331
4.3,0.03805309734513274,322,331
2.1,0.0030612244897959186,112,331
2.1,0.013815789473684212,261,331
24.0,0.023483365949119372,34,331
1.4,0.004545454545454545,55,331
192.0,0.2332928311057108,303,331
7.1,0.1290909090909091,987,331
27.0,0.13170731707317074,752,331
6.4,0.3047619047619048,762,331
28.0,0.7777777777777778,573,331
18.0,0.061016949152542375,20,331
26.0,0.03485254691689008,360,331
0.9,0.04090909090909091,492,331
14.6,0.02891089108910891,468,331
3.9,0.029545454545454545,40,331
17.5,0.012839325018341893,98,331
22.0,0.2018348623853211,381,331
82.0,0.11549295774647887,47,331
5.0,0.617283950617284,751,331
10.7,0.6564417177914109,302,331
13.0,0.11304347826086956,277,331
34.0,0.2085889570552147,143,331
0.7,0.001715686274509804,129,331
44.0,0.03685092127303183,8,331
0.3,0.03296703296703297,213,331
0.5,0.016129032258064516,534,331
7.5,0.19230769230769232,104,331
1.4,0.003004291845493562,9,331
26.0,0.11711711711711711,284,331
67.0,0.10651828298887123,69,331
8.7,0.03152173913043478,128,331
12.6,0.17027027027027025,164,331
9.0,0.16363636363636364,497,331
6.8,0.10967741935483871,288,331
8.4,1.0,510,331
28.0,0.35443037974683544,91,331
0.5,0.10416666666666667,921,331
8.3,0.5928571428571429,789,331
0.2,0.00012135922330097088,210,331
9.3,0.009244532803180916,280,331
17.5,0.1881720430107527,564,331
11.7,0.28157894736842104,145,331
0.4,0.0013937282229965157,32,331
24.0,0.07717041800643087,93,331
9.8,0.33793103448275863,410,331
25.0,0.030599755201958383,85,331
11.4,0.04978165938864629,148,331
17.0,0.17346938775510204,349,331
11.5,0.007671781187458306,161,331
4.9,0.026063829787234045,120,331
23.0,0.20909090909090908,467,331
9.2,0.09583333333333333,393,331
15.4,0.13873873873873874,175,331
1.4,0.00813953488372093,415,331
30.0,0.13513513513513514,905,331
0.4,0.0033613445378151263,500,331
11.2,0.04933920704845814,389,331
2.1,0.018584070796460177,486,331
8.0,0.18181818181818182,516,331
27.0,0.19424460431654678,126,331
3.5,0.9722222222222222,472,331
9.1,0.1421875,323,331
6.0,0.013921113689095127,18,331
0.3,0.02857142857142857,676,331
22.0,0.024229074889867842,162,331
14.7,0.44545454545454544,30,331
5.6,0.3218390804597701,473,331
4.7,0.13055555555555556,692,331
7.2,0.1125,77,331
78.0,0.3615023474178404,847,331
19.5,0.041666666666666664,44,331
4.3,0.02227979274611399,72,331
0.4,0.0037735849056603774,783,331
5.0,0.125,394,331
0.3,0.03571428571428571,843,331
61.0,0.21942446043165467,144,331
0.8,0.01,212,331
0.1,0.002325581395348837,158,331
0.3,0.0062499999999999995,285,331
2.8,0.05714285714285714,444,331
11.6,0.029943502824858755,376,331
0.3,0.0967741935483871,317,331
4.8,0.07868852459016393,718,331
1.5,0.11538461538461539,273,331
5.0,0.32894736842105265,29,331
27.0,0.054989816700611,171,331
2.0,0.030303030303030304,922,331
0.3,0.0011320754716981133,894,331
12.8,0.010949529512403765,245,331
19.8,0.10702702702702703,21,331
0.6,0.010526315789473684,749,331
8.0,0.057971014492753624,339,331
3.5,0.005932203389830509,396,331
12.2,0.010192147034252298,193,331
22.0,0.04583333333333333,325,331
18.7,0.0751004016064257,152,331
4.7,0.12051282051282051,363,331
12.0,0.07142857142857142,95,331
12.9,0.039209726443769,191,331
1.4,0.016091954022988506,493,331
11.9,0.09754098360655739,318,331
6.7,0.003817663817663818,7,331
30.0,0.01698754246885617,10,331
25.0,0.040257648953301126,66,331
10.7,0.26097560975609757,455,331
17.4,0.14871794871794872,114,331
90.0,0.22959183673469388,49,331
97.0,0.062379421221864954,620,331
0.6,0.0606060606060606,480,331
12.2,0.06009852216748768,603,331
1.7,0.005396825396825396,312,331
14.3,0.042942942942942944,115,331
3.0,0.02459016393442623,431,331
0.5,0.0003248862897985705,334,331
0.6,0.003409090909090909,26,331
20.0,0.17857142857142858,64,331
22.0,0.19469026548672566,641,331
10.4,0.7375886524822696,777,331
13.8,0.05655737704918033,94,331
4.0,0.11764705882352941,593,331
11.7,0.12588235294117647,491,331
2.1,0.041176470588235294,272,331
11.3,0.041697416974169746,677,331
0.5,0.050505050505050504,202,331
18.7,0.04484412470023981,70,331
10.9,0.15797101449275364,411,332
5.0,0.025906735751295335,263,332
1.0,0.045454545454545456,644,332
2.7,0.019285714285714288,176,332
5.7,0.042222222222222223,668,332
0.6,0.002912621359223301,2,332
0.5,0.016129032258064516,759,332
58.0,0.06387665198237885,162,332
0.5,0.014705882352941176,485,332
11.3,0.15270270270270273,164,332
2.3,0.04791666666666666,246,332
2.2,0.034375,323,332
10.6,0.905982905982906,178,332
2.7,0.12272727272727274,90,332
0.1,0.00019083969465648855,36,332
4.9,0.06202531645569621,91,332
0.5,0.031446540880503145,139,332
0.5,0.016129032258064516,307,332
0.2,0.006060606060606061,1009,332
0.3,0.006818181818181818,453,332
6.6,0.004977375565610859,274,332
7.3,0.008869987849331714,303,332
1.5,0.0014677103718199608,34,332
3.1,0.03406593406593407,443,332
1.5,0.005434782608695652,128,332
3.2,0.014414414414414415,284,332
30.0,0.09646302250803858,93,332
0.6,0.005555555555555556,409,332
0.2,0.18181818181818182,822,332
2.0,0.006779661016949152,20,332
14.1,0.39166666666666666,833,332
38.0,0.18446601941747573,2,333
1168.0,0.5593869731800766,878,333
0.1,0.0005681818181818183,26,333
0.5,0.011627906976744186,57,333
23.0,0.056790123456790124,416,333
111.0,0.26618705035971224,70,333
41.0,0.19902912621359223,2,334
1.8,0.036734693877551024,444,334
3.1,0.484375,222,335
4.1,0.030392156862745094,563,335
143.0,0.2729007633587786,36,335
23.0,0.27058823529411763,141,335
95.0,0.3242320819112628,464,335
12.6,0.23333333333333334,33,335
0.3,0.00909090909090909,30,335
0.3,0.0035714285714285713,449,335
56.0,0.045491470349309504,439,335
3.6,0.04390243902439025,574,335
19.9,0.017023096663815226,245,335
7.9,0.26333333333333336,545,335
23.0,0.05609756097560976,4,335
16.4,0.13781512605042015,432,335
3.0,0.07142857142857142,321,335
0.7,0.0012589928057553956,249,335
16.4,0.06051660516605165,35,335
7.5,0.6944444444444444,818,335
3.1,0.08857142857142858,14,335
18.3,0.13071428571428573,176,335
3.8,0.42696629213483145,763,335
98.0,0.11680572109654351,22,335
0.3,0.001282051282051282,371,335
3.1,0.08378378378378379,151,335
23.0,0.2911392405063291,91,335
29.0,0.04184704184704185,23,335
51.0,0.12085308056872038,149,335
6.7,0.5775862068965517,233,335
1.2,0.007361963190184049,143,335
28.0,0.49122807017543857,749,335
2.0,0.0007604562737642585,927,335
128.0,0.3069544364508393,70,335
35.0,0.1282051282051282,615,335
25.0,0.7352941176470589,92,335
17.9,0.4972222222222222,290,335
29.0,0.4915254237288136,247,335
0.8,0.07920792079207921,655,335
27.0,0.08766233766233766,55,335
105.0,0.33762057877813506,93,335
423.0,0.9038461538461539,44,335
21.0,0.14285714285714285,103,335
4.8,0.11162790697674418,158,335
74.0,0.18004866180048662,130,335
0.2,0.0003048780487804878,25,335
40.0,0.7692307692307693,42,335
11.4,0.1701492537313433,211,335
45.0,0.26785714285714285,113,335
25.0,0.3424657534246575,86,335
2.3,0.023469387755102038,706,335
14.9,0.5321428571428571,526,335
45.0,0.21844660194174756,2,335
30.0,0.03303964757709251,162,335
1.1,0.013095238095238096,46,335
7.4,0.15416666666666667,246,335
7.9,0.01299342105263158,59,335
18.3,0.2472972972972973,164,335
35.0,0.20710059171597633,174,335
91.0,0.5909090909090909,450,335
0.6,0.03773584905660377,139,335
54.0,0.5806451612903226,269,335
9.3,0.465,542,335
1.4,0.03684210526315789,705,335
86.0,0.07433016421780467,60,335
0.2,0.015384615384615385,273,335
60.0,0.2564102564102564,19,335
6.4,0.08888888888888889,135,335
38.0,0.05483405483405483,23,336
19.5,0.5735294117647058,485,336
23.0,0.16428571428571428,176,336
0.1,0.0003690036900369004,35,336
2.8,0.06666666666666667,321,336
27.0,0.17307692307692307,189,336
5.4,0.12558139534883722,158,336
14.7,0.25789473684210523,749,336
0.3,0.00021961932650073205,201,336
33.0,0.3235294117647059,594,336
7.3,0.06134453781512605,500,336
37.0,0.2,107,336
79.0,0.4876543209876543,67,336
4.3,0.02638036809815951,143,336
0.6,0.001016949152542373,396,336
2.1,0.060000000000000005,14,336
14.6,0.012607944732297064,370,336
11.4,0.07402597402597402,450,336
3.5,0.046052631578947366,387,336
